codigo,marca,razon_social,direccion,region,cod_region,comuna,cod_comuna,lat,lng,precio_93,precio_95,precio_97,precio_DI,fecha_93,fecha_95,fecha_97,fecha_DI
pb1350102,Sin Bandera,ASMESOL LTDA,Av.  Vicuña Mackenna 160,Metropolitana de Santiago,13,Melipilla,13501,-33.68055656095709,-71.20794354183352,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pb1350102,Sin Bandera,ASMESOL LTDA,Av.  Vicuña Mackenna 160,Metropolitana de Santiago,13,Melipilla,13501,-33.68055656095709,-71.20794354183352,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pb1350102,Sin Bandera,ASMESOL LTDA,Av.  Vicuña Mackenna 160,Metropolitana de Santiago,13,Melipilla,13501,-33.68055656095709,-71.20794354183352,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pb1350103,APM,Inversiones Del Real y Pesce Spa,Lote B Parcela 272,Metropolitana de Santiago,13,Melipilla,13501,-33.781432023409145,-71.26202117897873,1265000.0,1309000.0,,1004000.0,2025-10-09,2025-10-09,,2025-10-09
pb1350104,Combustibles Josefita Spa,COMBUSTIBLES JMC SPA,Anselmo Alarcon 720,Metropolitana de Santiago,13,Melipilla,13501,-33.5708078,-71.19767890000003,1253000.0,1295000.0,1334000.0,992000.0,2025-09-22,2025-09-22,2025-09-22,2025-08-28
pe1350101,ARAMCO,Guzman y Guzman Limitada,Avenida Vicuña Mackenna 551,Metropolitana de Santiago,13,Melipilla,13501,-33.680443312599294,-71.21433913707733,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
sh1350101 ,SHELL,CENTRAL DE REPUESTOS MELIPILLA LTDA,Avenida Vicuña Mackenna 360,Metropolitana de Santiago,13,Melipilla,13501,-33.680157618341,-71.21159791946411,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1350102,SHELL,RICARDO GARCIA SERV  DE VENTA DE COMBUSTIBLE,Fernando Fuello 2454,Metropolitana de Santiago,13,Melipilla,13501,-33.72461851660002,-71.21238380670547,1265000.0,1310000.0,1348000.0,1005000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1350101,SHELL,Central de Repuestos Melipilla Ltda.,Avenida Manzo De Velazco 946,Metropolitana de Santiago,13,Melipilla,13501,-33.69090621066271,-71.22125387191772,1265000.0,1310000.0,1348000.0,1005000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
pb1350201,Combustible Alhue,SOCIEDAD ABDON JEREZ E HIJOS LTDA. // 50.529.890-K,"LOTE A1, RESTO DEL LOTE A 0",Metropolitana de Santiago,13,Alhué,13502,-34.025978549317365,-71.10109251122628,1279000.0,1334000.0,1388000.0,1017000.0,2025-07-17,2025-07-17,2025-07-17,2025-08-28
co1350301,COPEC,SOCIEDAD COMERCIAL Y SERVICIOS V & A LTDA,RUTA 68 KM. 55,Metropolitana de Santiago,13,Curacaví,13503,-33.408064545398766,-71.17774844169617,1271000.0,1303000.0,1340000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1350301,SHELL,Inversiones Navaran Spa,Ruta 68 km 53,Metropolitana de Santiago,13,Curacaví,13503,-33.409834388049774,-71.16815430760653,1271000.0,1303000.0,1340000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1350301 ,SHELL,Distribuidora Los Magnolios Spa,Ambrosio OHiggins 2111,Metropolitana de Santiago,13,Curacaví,13503,-33.40252501197899,-71.12598180770874,1266000.0,1297000.0,1334000.0,1009000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1350302,COPEC,COMERCIAL FELIPE QUIROZ Y PEÑALOZA LIMITADA,Ambrosio O'Higgins 2133,Metropolitana de Santiago,13,Curacaví,13503,-33.40173545560556,-71.12311348480819,1266000.0,1297000.0,1334000.0,1009000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1350401,COPEC,COMERCIAL FELIPE QUIROZ Y PEÑALOZA LIMITADA,LOS RULOS KM. 8,Metropolitana de Santiago,13,María Pinto,13504,-33.46599127358846,-71.08419835567474,1271000.0,1310000.0,1346000.0,1004000.0,2025-10-08,2025-10-08,2025-10-08,2025-10-08
pb1350105,Asmesol,Asmesol Limitada,Av. San Pedro Lote A la querencia,Metropolitana de Santiago,13,San Pedro,13505,-33.89610738412408,-71.45514464072768,,,,,,,,
pb1350105,Asmesol,Asmesol Limitada,Av. San Pedro Lote A la querencia,Metropolitana de Santiago,13,San Pedro,13505,-33.89610738412408,-71.45514464072768,,,,,,,,
pb1350105,Asmesol,Asmesol Limitada,Av. San Pedro Lote A la querencia,Metropolitana de Santiago,13,San Pedro,13505,-33.89610738412408,-71.45514464072768,,,,,,,,
co1360101,COPEC,Administradora de Ventas al Detalle Ltda.,Ruta 78 Km. poniente 31,Metropolitana de Santiago,13,Talagante,13601,-33.632629886611525,-70.86894571781158,1262000.0,1305000.0,1347000.0,1003000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360102,COPEC,Administradora de Ventas al detalle Ltda,Ruta 78 Km. oriente 31,Metropolitana de Santiago,13,Talagante,13601,-33.63473802349715,-70.86872577667236,1262000.0,1305000.0,1347000.0,1003000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360103,COPEC,DISTRIBUIDORA DE COMBUSTIBLES SAN IGNACIO LIMITADA,Avenida Bernardo O'Higgins 530,Metropolitana de Santiago,13,Talagante,13601,-33.66115681965317,-70.92143654823303,,,,,,,,
co1360105,COPEC,"SOCIEDAD COMERCIAL ZAMBRA Y COMPAÑIA LIMITADA, 78.896.760-8",21 de Mayo 1500,Metropolitana de Santiago,13,Talagante,13601,-33.67081846460088,-70.92657566070557,1250000.0,1291000.0,1346000.0,1001000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pb1360101,Combustibles B y C,Combustibles B y C SpA.,Avenida Tala Canta Ilabe N° 3126,Metropolitana de Santiago,13,Talagante,13601,-33.666604,-70.919547,1243000.0,1280000.0,,970000.0,2025-04-25,2025-04-25,,2025-04-25
pb1360101,Combustibles B y C,Combustibles B y C SpA.,Avenida Tala Canta Ilabe N° 3126,Metropolitana de Santiago,13,Talagante,13601,-33.666604,-70.919547,1243000.0,1280000.0,,970000.0,2025-04-25,2025-04-25,,2025-04-25
pb1360101,Combustibles B y C,Combustibles B y C SpA.,Avenida Tala Canta Ilabe N° 3126,Metropolitana de Santiago,13,Talagante,13601,-33.666604,-70.919547,1243000.0,1280000.0,,970000.0,2025-04-25,2025-04-25,,2025-04-25
pe1360101,ARAMCO,DISTRIBUIDORA PILIMARY SPA,Avenida Bernardo O'Higgins 292,Metropolitana de Santiago,13,Talagante,13601,-33.6604647470617,-70.919628739357,1248000.0,1289000.0,1344000.0,999000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
pe1360102,ARAMCO,DIST. DE COMBUSTIBLES PETROCENTRO LTDA,Camino Melipilla 7022,Metropolitana de Santiago,13,Talagante,13601,-33.633571,-70.875138,1232000.0,1255000.0,1269000.0,1000000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
sh1360101,SHELL,CRISTIAN RODRIGO MENESE,Avenida 21 De Mayo 1191,Metropolitana de Santiago,13,Talagante,13601,-33.66788079643388,-70.92833250761032,1250000.0,1291000.0,1346000.0,1001000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360201,COPEC,Venta al por menor de combustible,Los Libertadores 98,Metropolitana de Santiago,13,El Monte,13602,-33.67968250392442,-70.97953488102594,1219000.0,1264000.0,1311000.0,962000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1360201,FARCOM,Sociedad Inmobiliaria e Iversiones Sofcar Ltda.,avenida los libertadores 641,Metropolitana de Santiago,13,El Monte,13602,-33.683406,-70.989503,1211000.0,1259000.0,1307000.0,952000.0,2025-09-18,2025-09-18,2025-09-18,2025-09-18
te1360201,SHELL,PATRICIO ANTONIO GHIARDO GALLARDO,Avenida Los Libertadores 454,Metropolitana de Santiago,13,El Monte,13602,-33.681534745204175,-70.98240584135055,1219000.0,1264000.0,1311000.0,962000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360301,COPEC,COMERCIAL Y SERVICIOS JP LTDA,Santelices 71,Metropolitana de Santiago,13,Isla de Maipo,13603,-33.75594710731693,-70.89718669652939,1260000.0,1301000.0,1356000.0,1011000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1360301,Del Sol Combustibles,Comercializadora Isla de Maipo SPA,Balmaceda 4981,Metropolitana de Santiago,13,Isla de Maipo,13603,-33.735306454610246,-70.85793714779903,1262000.0,1305000.0,,1014000.0,2025-10-09,2025-10-09,,2025-10-09
pb1360301,Del Sol Combustibles,Comercializadora Isla de Maipo SPA,Balmaceda 4981,Metropolitana de Santiago,13,Isla de Maipo,13603,-33.735306454610246,-70.85793714779903,1262000.0,1305000.0,,1014000.0,2025-10-09,2025-10-09,,2025-10-09
pb1360301,Del Sol Combustibles,Comercializadora Isla de Maipo SPA,Balmaceda 4981,Metropolitana de Santiago,13,Isla de Maipo,13603,-33.735306454610246,-70.85793714779903,1262000.0,1305000.0,,1014000.0,2025-10-09,2025-10-09,,2025-10-09
pb1360302,ARAMCO,COMERCIALIZADORA Y DISTRIB. HASIME LTDA,AV.SENADOR JAIME GUZMAN 2259,Metropolitana de Santiago,13,Isla de Maipo,13603,-33.736234,-70.912100,1262000.0,1303000.0,1358000.0,1013000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
co1360401,COPEC,Comercial y Servicios RODAPAZ,Camino a Melipilla 1891,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.56676677144079,-70.81276054550779,1213000.0,1266000.0,1280000.0,997000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360403,COPEC,Comercial Bertoni y Vilches  Limitada,Camino a Melipilla 1846,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.56641339516575,-70.81114517246095,1213000.0,1266000.0,1280000.0,997000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1360402,SHELL,Gastón Mauricio Pozo Gonzalez,Camino san Alberto Hurtado N°290,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.557667,-70.800359,1213000.0,1266000.0,1280000.0,997000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1360402 ,Del Sol Combustibles,Combustibles Melipilla Ltda.,Camino San Alberto Hurtado 2895,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.57096193970108,-70.8184826374054,1228000.0,1287000.0,,1013000.0,2025-10-09,2025-10-09,,2025-10-09
sh1360402 ,Del Sol Combustibles,Combustibles Melipilla Ltda.,Camino San Alberto Hurtado 2895,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.57096193970108,-70.8184826374054,1228000.0,1287000.0,,1013000.0,2025-10-09,2025-10-09,,2025-10-09
sh1360402 ,Del Sol Combustibles,Combustibles Melipilla Ltda.,Camino San Alberto Hurtado 2895,Metropolitana de Santiago,13,Padre Hurtado,13604,-33.57096193970108,-70.8184826374054,1228000.0,1287000.0,,1013000.0,2025-10-09,2025-10-09,,2025-10-09
co1360402,COPEC,Comercial y Servicios Rodapaz Ltda,"Ruta 78 KM.25,5 0",Metropolitana de Santiago,13,Peñaflor,13605,-33.584396637011594,-70.83351373672485,1213000.0,1266000.0,1280000.0,979000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360501,ARAMCO,Henderson Macqueen Ltda.,Balmaceda 21,Metropolitana de Santiago,13,Peñaflor,13605,-33.60311055292532,-70.85137188434601,1232000.0,1255000.0,1269000.0,1000000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
co1360502,COPEC,Comercial y Servicios  Los Notros Limitada,Vicuña Mackenna 3957,Metropolitana de Santiago,13,Peñaflor,13605,-33.61083087074034,-70.9031492471695,1216000.0,1239000.0,1278000.0,979000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1360503,COPEC,Inversiones y Proyectos Haensgen ltda,Balmaceda 83,Metropolitana de Santiago,13,Peñaflor,13605,-33.603533,-70.851626,1232000.0,1255000.0,1269000.0,1000000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1360502,CAVE,EQUIPOS Y MAQUINARIAS CAVE LTDA 76.225.000-4,MALLOQUITO 2834,Metropolitana de Santiago,13,Peñaflor,13605,-33.60318427450689,-70.88417798280716,1209000.0,1237000.0,,975000.0,2025-07-17,2025-10-10,,2025-10-10
pb1360503,Sin Bandera,Gas Santiago SPA,Vicuña Mackenna 3839,Metropolitana de Santiago,13,Peñaflor,13605,-33.61112126272172,-70.90189397335052,1224000.0,1241000.0,,954000.0,2024-11-30,2024-11-30,,2024-11-30
pe1360501,ARAMCO,COMERCIALIZADORA Y DISTRIBUIDORA HASIME LIMITADA,Balmaceda 1435,Metropolitana de Santiago,13,Peñaflor,13605,-33.61365880025683,-70.86072742938995,,,,,,,,
pe1360502,ARAMCO,DISTRIBUIDORA DE COMBUSTIBLES PETROCENTRO LIMITADA  (PETROCENTRO LTDA),Avda  Bilbao 281,Metropolitana de Santiago,13,Peñaflor,13605,-33.601269,-70.875558,,,,,,,,
sh1360503 ,ARAMCO,DISTRIBUIDORA PILIMARY SpA,Avenida Vicuña Mackenna 1545,Metropolitana de Santiago,13,Peñaflor,13605,-33.6102411486292,-70.87487876415253,1216000.0,1239000.0,1278000.0,979000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-10
sh1360504 ,SHELL,Inversiones Navaran Spa,Avenida Vicuña Mackenna 2130,Metropolitana de Santiago,13,Peñaflor,13605,-33.611057,-70.882004,1216000.0,1239000.0,1278000.0,979000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
ab1050101,ABASTIBLE,Abastecedora De Combustibles S A,rene schneider 3620,De los Ríos,14,Valdivia,14101,-39.8474886,-73.2187286,,,,,,,,
co1410101,COPEC,ALEJANDRO DEL PRADO MONTORY,AVDA. PEDRO AGUIRRE CERDA (Salida Norte) 670,De los Ríos,14,Valdivia,14101,-39.80973932856526,-73.21752548217773,1301000.0,1332000.0,1354000.0,1043000.0,2025-09-22,2025-09-22,2025-09-22,2025-09-22
co1410101,COPEC,ADMINISTRADORA DE VENTAS AL DETALLE LIMITADA,AVDA. PEDRO AGUIRRE CERDA (Salida Norte) 670,De los Ríos,14,Valdivia,14101,-39.80973932856526,-73.21752548217773,1301000.0,1332000.0,1354000.0,1043000.0,2025-09-22,2025-09-22,2025-09-22,2025-09-22
co1410101,COPEC,ADMINISTRADORA DE VENTAS AL DETALLE LIMITADA,AVDA. PEDRO AGUIRRE CERDA (Salida Norte) 670,De los Ríos,14,Valdivia,14101,-39.80973932856526,-73.21752548217773,1301000.0,1332000.0,1354000.0,1043000.0,2025-09-22,2025-09-22,2025-09-22,2025-09-22
co1410102,COPEC,DE LA FUENTE MARTÍNEZ Y CIA LTDA // 76.115.936-4,PICARTE/A. MUÑOZ 895,De los Ríos,14,Valdivia,14101,-39.8160686016898,-73.237025141716,1304000.0,1332000.0,1353000.0,1049000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1410103,COPEC,COMERCIAL Y SERVICIOS VIGU LIMITADA,PICARTE 2261,De los Ríos,14,Valdivia,14101,-39.828700681455075,-73.2220208644867,1311000.0,1339000.0,1362000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1410105,COPEC,Comercial y Servicios JOVI Ltda,ANIBAL PINTO ESQ. BULNES 2007,De los Ríos,14,Valdivia,14101,-39.82786026294155,-73.2402491569519,1313000.0,1343000.0,1363000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1410101,Sin Bandera,Ruiz y Carreño S.A.  96.918.440-0,Las Gaviotas s/n 0,De los Ríos,14,Valdivia,14101,-39.820732771092636,-73.25142860412598,,,,1058000.0,,,,2025-10-09
pe1410101,PETROBRAS,Sociedad Jorge Contreras Cañas y Cia. Ltda.,Picarte 1027,De los Ríos,14,Valdivia,14101,-39.81716462754599,-73.23477745056152,1304000.0,1334000.0,1357000.0,1046000.0,2025-09-20,2025-09-20,2025-09-20,2025-09-20
pe1410102,ARAMCO,DISTRIB. DE COMBUSTIBLES STUARDO SPA,Picarte  esq. Rubén Darío 3050,De los Ríos,14,Valdivia,14101,-39.838298849862056,-73.20958614349365,1311000.0,1339000.0,1363000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe1410103,ARAMCO,DISTRIB. DE COMBUSTIBLES STUARDO SPA,Avda Pedro Montt 1527,De los Ríos,14,Valdivia,14101,-39.82377374630804,-73.23567655636018,1305000.0,1337000.0,1359000.0,1047000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pe1410104,ARAMCO,INVERSIONES MC LTDA,Anibal Pinto 1785,De los Ríos,14,Valdivia,14101,-39.824892,-73.239876,1313000.0,1343000.0,1364000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410101,SHELL,Soc. Comercial Idekia SpA,Pedro Aguirre Cerda 320,De los Ríos,14,Valdivia,14101,-39.814094886992876,-73.22263240814209,1309000.0,1338000.0,1358000.0,1054000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410102,SHELL,SOCIEDAD COMERCIAL SAE LOS RIOS LTDA,Avda. Alemania 595,De los Ríos,14,Valdivia,14101,-39.81325016922963,-73.2413113117218,1311000.0,1339000.0,1361000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410103,SHELL,Sociedad Comercial Idekia SpA,Avda. René Schneider 639,De los Ríos,14,Valdivia,14101,-39.83651525737062,-73.2194271683693,1311000.0,1339000.0,1361000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410104,SIN BANDERA,Sociedad de Duenos de Camiones de Valdivia SpA. / RUT: 79.615.970-7,Av. España 414,De los Ríos,14,Valdivia,14101,-39.813175998393675,-73.22874784469604,,1322000.0,,1051000.0,,2025-10-09,,2025-10-09
sh1410105,SHELL,Comercial Valdivia Sur SpA,Avenida Ramon Picarte 3057,De los Ríos,14,Valdivia,14101,-39.838332996093634,-73.20992651443328,1311000.0,1339000.0,1361000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1410101,SHELL,Sociedad Comercial S.A.E Los Rios Ltda,Av. Los Robles 030,De los Ríos,14,Valdivia,14101,-39.81100852640108,-73.25114965438843,1311000.0,1339000.0,1361000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1410102,PETROBRAS,Distribuidora de Combustible Stuardo SPA,Av. Pedro Aguirre Cerda 600,De los Ríos,14,Valdivia,14101,-39.808997578721325,-73.2129979133606,1309000.0,1338000.0,1359000.0,1054000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1510201,Sin Bandera,Comercial Millakawell S.A. 96.870.130-4,Avenida Costanera s/n  0,De los Ríos,14,Corral,14102,-39.883511,-73.434639,,1325000.0,,1052000.0,,2025-10-09,,2025-10-09
co1410301,COPEC,ABARZUA COMERCIAL E INVERSIONES LTDA // 76.281.808-6,Panamericana Sur s/n Km 771 771,De los Ríos,14,Lanco,14103,-39.4499136421099,-72.78051853179932,1320000.0,1346000.0,1365000.0,1039000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1410301,Hola,COMERCIALIZADORA COIHUECO SPA,Bernardo O'Higgins 790,De los Ríos,14,Lanco,14103,-39.4559946432244,-72.76921002902225,1320000.0,1346000.0,,1039000.0,2025-10-09,2025-10-09,,2025-10-09
pb1410302,COPEC,Administradora de Ventas al Detalle Ltda.,Prat s/n  KM. 26.12 RUTA CH 203 0,De los Ríos,14,Lanco,14103,-39.53856500907855,-72.5140569008056,1324000.0,1350000.0,1369000.0,1044000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1410401,COPEC,"MISLE Y CIA. LTDA., NAGIB","BALMACEDA, ESQ. SAN MARTIN 0",De los Ríos,14,Los Lagos,14104,-39.86185604713349,-72.81553745269775,1315000.0,1338000.0,1364000.0,1065000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1510401,COPEC,ADMINISTRADORA DE VENTAS AL DETALLE LIMITADA,QUINCHILCA S/N 0,De los Ríos,14,Los Lagos,14104,-39.86099956341941,-72.79438018798828,1315000.0,1338000.0,1364000.0,1065000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb1410102,SURENERGY,CARLOS RICARDO MORALES BASSAY,Quinchilca 494,De los Ríos,14,Los Lagos,14104,-39.85955,-72.80795,1315000.0,,,1065000.0,2025-10-09,,,2025-10-09
te1410401,SHELL,Inversiones Enex S.A.,Ruta 5 Sur Km. 834,De los Ríos,14,Los Lagos,14104,-39.88667295948088,-72.79701948165893,1303000.0,1328000.0,1352000.0,1035000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
co1410501,COPEC,COMERCIAL Y SERVICIOS SANTO DOMINGO LTDA,SAN MARTIN 96,De los Ríos,14,Máfil,14105,-39.66534268573198,-72.95165285468102,1314000.0,1339000.0,1357000.0,1060000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1410601,COPEC,Administradora de Ventas al Detalle Ltda.,"RUTA 5 KM 785,6 0",De los Ríos,14,Mariquina,14106,-39.55021744266929,-72.95209407806396,1307000.0,1333000.0,1362000.0,1035000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410601,COPEC,Comercial y Servicios Santo Domingo Ltda.,José Puchi 1700,De los Ríos,14,Mariquina,14106,-39.53935460406483,-72.96720027923584,1318000.0,1344000.0,1364000.0,1069000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1410501,SHELL,Inversiones Enex S.A. / RUT: 94.625.000-7,"Ruta 5 Sur Km. 780, Sector El Ciruelo. 0",De los Ríos,14,Mariquina,14106,-39.51854251507471,-72.82776832580566,1307000.0,1333000.0,1361000.0,1035000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1410701,COPEC,PATRICIO SANTIAGO CAREY BRIONES - 5788415-0,COCHRANE 415,De los Ríos,14,Paillaco,14107,-40.06878600760862,-72.8679746389389,1304000.0,1329000.0,1352000.0,1035000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1410701,Adquim,Adquim SpA,Panamericana Sur Km. 859,De los Ríos,14,Paillaco,14107,-40.08372333764819,-72.86430537700653,1303000.0,1328000.0,1352000.0,1035000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1410701,SHELL,Inversiones Enex S.A.,Ruta 5 Sur Km. 866,De los Ríos,14,Paillaco,14107,-40.147700420739376,-72.88096189498901,1303000.0,1328000.0,1352000.0,1035000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
te1410702,SHELL,SANTA INES SPA,Camilo Henriquez/Esquina 18 De Octubre 0,De los Ríos,14,Paillaco,14107,-40.06733684248271,-72.87616074085236,1303000.0,1328000.0,1352000.0,1035000.0,2025-10-09,2025-10-09,2025-10-10,2025-10-09
co1410801,COPEC,Comercial y Servicios G&G Limitada,M. ROZAS 468,De los Ríos,14,Panguipulli,14108,-39.643632,-72.336494,1318000.0,1347000.0,1366000.0,1067000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe1410801,ARAMCO,Acevedo y Cía. Ltda.,Martínez de Rozas esq. Prat 367,De los Ríos,14,Panguipulli,14108,-39.64333797492857,-72.3279333114624,1323000.0,1347000.0,1367000.0,1067000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
te1410801,COPEC,Administradora de Ventas al Detalle Ltda.,Guido Beck de Ramberga 1484,De los Ríos,14,Panguipulli,14108,-39.574999999753944,-71.99899599999999,1290000.0,1312000.0,1336000.0,1031000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1420201,COPEC,JUAN CARLOS MARTINEZ Y CIA. LIMITADA - 77259400-3,"RUTA 70 Km 4 0,La union 0",De los Ríos,14,La Unión,14201,-40.3172,-73.0141,1313000.0,1339000.0,1360000.0,1057000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1420202,COPEC,Comercial y Servicio ZM limitada,COMERCIO 557,De los Ríos,14,La Unión,14201,-40.297522137794495,-73.08026075363159,1313000.0,1339000.0,1363000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe1420201,PETROBRAS,Servicentros del sur ltda,Panamericana Sur km. 888,De los Ríos,14,La Unión,14201,-40.32514994947176,-72.98915147781372,1308000.0,1332000.0,1357000.0,1048000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pe1420203,ARAMCO,COMERCIALIZADORA CARTIZ SPA,Juan Fisher 300,De los Ríos,14,La Unión,14201,-40.292423,-73.071063,1313000.0,1339000.0,1364000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh1420101,SHELL,Inversiones y Asesorias Cliff SPA,Avda. Ricardo Boettcher 238,De los Ríos,14,La Unión,14201,-40.295275,-73.079328,1313000.0,1339000.0,1363000.0,1058000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1420101,COPEC,COMERCIAL Y SERVICIOS FUTRONO LTDA,BALMACEDA 100,De los Ríos,14,Futrono,14202,-40.12418214806602,-72.38236874341965,1317000.0,1338000.0,1359000.0,1062000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe1420101,ARAMCO,Servicentros del sur ltda,Balmaceda 1005,De los Ríos,14,Futrono,14202,-40.128810539937525,-72.37857339741866,1314000.0,1327000.0,1340000.0,1052000.0,2025-09-16,2025-09-16,2025-09-16,2025-09-04
pe1520301,FullEnergy,Fullenergy SPA,Concepción 611,De los Ríos,14,Lago Ranco,14203,-40.32116,-72.482212,1404000.0,1423000.0,,1098000.0,2025-02-14,2025-02-14,,2025-02-14
sh1520301,SHELL,Empresa Nacional De Energia Enex S.A.,Concepción 599,De los Ríos,14,Lago Ranco,14203,-40.322348,-72.475071,1332000.0,1359000.0,1378000.0,1073000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co1420401,COPEC,JUAN CARLOS MARTINEZ Y CIA. LIMITADA - 77259400-3,COMERCIO 972,De los Ríos,14,Río Bueno,14204, -40.3364,-72.9564,1315000.0,1340000.0,1359000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe1420401,ARAMCO,COMERCIALIZADORA CARTIZ SPA,Comercio 903,De los Ríos,14,Río Bueno,14204,-40.3377533769912,-72.95604228973388,1307000.0,1334000.0,1355000.0,1045000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pe1420401,ARAMCO,COMERCIALIZADORA CARTIZ SPA,Comercio 903,De los Ríos,14,Río Bueno,14204,-40.3377533769912,-72.95604228973388,1307000.0,1334000.0,1355000.0,1045000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
pe1420401,ARAMCO,COMERCIALIZADORA CARTIZ SPA,Comercio 903,De los Ríos,14,Río Bueno,14204,-40.3377533769912,-72.95604228973388,1307000.0,1334000.0,1355000.0,1045000.0,2025-10-10,2025-10-10,2025-10-10,2025-10-10
sh1420401,SHELL,SOCIEDAD DE INVERSIONES LAGO RANCO SPA,Patricio Lynch 1015,De los Ríos,14,Río Bueno,14204,-40.331342,-72.948537,1315000.0,1340000.0,1360000.0,1056000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
ab1510101,ABASTIBLE,Comercializadora y Distribuidora Fabio Fernando Aranibar Encalada E.I.R.L.,Alejandro Azolas 2693,Arica y Parinacota,15,Arica,15101,-18.4672066,-70.2934421,,,,,,,,
